瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),老荤 QC敲贰弊,利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
114,盔林,2021-12-14,3.4,,,,0.6,,20,,40,,3.1,-8.9,1002.8,,1021.4,,0.5,,1.28,,,,8,4,,16,1916,,,5.5,,,,,
114,盔林,2021-12-14,4.3,,,,1,,20,,40,,3.3,-8.1,1002.1,,1020.7,,0.5,,1.11,,,,8,8,,14,1931,,,4.9,,,,,
114,盔林,2021-12-14,4.7,,,,0.7,,50,,45,,3.8,-6.2,1001.7,,1020.3,,0.3,,0.57,,,,7,3,,12,1991,,,3.5,,,,,
114,盔林,2021-12-14,5,,,,0.1,,0,,49,,4.3,-4.8,1001.6,,1020.1,,0,,0.23,,,,8,8,,12,1964,,,3.1,,,,,
114,盔林,2021-12-14,5.2,,,,0.6,,230,,56,,5,-2.8,1001.6,,1020.1,,0,,0.05,,,,9,7,,8,1976,,,2.3,,,,,
114,盔林,2021-12-14,5.1,,0,,0.2,,0,,58,,5.1,-2.4,1001.8,,1020.3,,0,,0,,,,0,0,,,1987,,,2.1,,,,,
114,盔林,2021-12-14,4.9,,,9,0.6,,250,,60,,5.2,-2.2,1001.8,,1020.4,,,9,,9,,,7,7,,7,1851,,,2.1,,,,,
114,盔林,2021-12-14,4.2,,,9,0.2,,0,,72,,5.9,-0.4,1001.9,,1020.5,,,9,,9,,,6,6,,6,1497,,,2.2,,,,,
114,盔林,2021-12-14,4.1,,0,,0.2,,0,,75,,6.1,0,1002.1,,1020.7,,,9,,9,,,7,7,,7,1408,,,2.3,,,,,
114,盔林,2021-12-14,3.4,,,9,0.7,,20,,82,,6.4,0.6,1002.4,,1021,,,9,,9,,,9,4,,,683,,,2.4,,,,,
114,盔林,2021-12-14,3.1,,,9,0.2,,0,,86,,6.5,0.9,1002.1,,1020.8,,,9,,9,,,9,4,,5,650,,,2.4,,,,,
114,盔林,2021-12-15,3.3,,0.6,,1,,360,,86,,6.6,1.1,1002.2,,1020.8,,,9,,9,,,1,1,,,324,,,2.6,,,,,
114,盔林,2021-12-15,2.9,,,9,0.4,,0,,92,,6.9,1.7,1002.1,,1020.8,,,9,,9,,,7,2,,,266,,,2.6,,,,,
114,盔林,2021-12-15,3.2,,,9,0.3,,0,,93,,7.1,2.1,1002,,1020.6,,,9,,9,,,9,7,,6,290,,,2.7,,,,,
114,盔林,2021-12-15,3,,1.9,,0.5,,320,,93,,7,1.9,1001.8,,1020.5,,,9,,9,,,4,4,,6,267,,,2.4,,,,,
114,盔林,2021-12-15,3.2,,,9,1.2,,20,,93,,7.1,2.1,1001.3,,1019.9,,,9,,9,,,8,2,,10,251,,,2.3,,,,,
114,盔林,2021-12-15,3,,,9,0.5,,50,,93,,7,1.9,1000.8,,1019.4,,,9,,9,,,5,5,,7,224,,,2.1,,,,,
114,盔林,2021-12-15,3.3,,0,,0.3,,0,,94,,7.3,2.4,1000.5,,1019.1,,,9,,9,,,10,6,,7,169,,,2.4,,,,,
114,盔林,2021-12-15,3.7,,,9,0.7,,360,,94,,7.5,2.8,1001.1,,1019.7,,,9,,9,,,8,8,,6,263,,,2.9,,,,,
114,盔林,2021-12-15,4.3,,,9,1.1,,90,,93,,7.7,3.2,1002,,1020.6,,0,,0,,,,9,9,,6,257,,,3.3,,,,,
114,盔林,2021-12-15,4.9,,0.2,,0.1,,0,,94,,8.1,4,1002.4,,1021,,0,,0.01,,,,10,5,,6,215,,,3.9,,,,,
114,盔林,2021-12-15,5.3,,,9,0,,0,,94,,8.4,4.4,1002.9,,1021.4,,0,,0.06,,,,10,4,,5,134,,,4.5,,,,,
114,盔林,2021-12-15,5.7,,,9,0.1,,0,,94,,8.6,4.8,1003,,1021.5,,0,,0.13,,,,9,1,,5,159,,,5.3,,,,,
114,盔林,2021-12-15,5.9,,1.6,,0.9,,110,,94,,8.7,5,1002.5,,1021,,0,,0.14,,,,10,1,,6,173,,,5.8,,,,,
114,盔林,2021-12-15,6.9,,,9,0,,0,,94,,9.3,5.9,1002.2,,1020.6,,0,,0.34,,,,9,5,,5,273,,,8.2,,,,,
114,盔林,2021-12-15,7.9,,,9,0.2,,0,,88,,9.3,6,1002.1,,1020.4,,0,,0.42,,,,9,9,,4,591,,,8.8,,,,,
114,盔林,2021-12-15,8.4,,0,,0.8,,50,,87,,9.5,6.3,1001.7,,1020,,0,,0.43,,,,9,6,,3,535,,,9.8,,,,,
114,盔林,2021-12-15,8.5,,,9,0.8,,230,,79,,8.7,5,1002.3,,1020.6,,0,,0.52,,,,8,5,,4,467,,,8.5,,,,,
114,盔林,2021-12-15,7.3,,,9,0.2,,0,,84,,8.5,4.7,1002.4,,1020.8,,0,,0.17,,,,10,0,,,374,,,4.8,,,,,
114,盔林,2021-12-15,6.2,,,9,0.7,,90,,92,,8.7,4.9,1002.4,,1020.9,,0,,0,,,,2,1,,8,194,,,3.6,,,,,
114,盔林,2021-12-15,5.1,,,9,0.8,,90,,92,,8.1,3.9,1002.7,,1021.3,,,9,,9,,,8,0,,,184,,,1.8,,,,,
114,盔林,2021-12-15,4.3,,,9,0.5,,110,,91,,7.5,2.9,1002.3,,1020.9,,,9,,9,,,10,0,,,186,,,1,,,,,
114,盔林,2021-12-15,4.1,,,9,0.1,,0,,94,,7.7,3.2,1003,,1021.6,,,9,,9,,,9,1,,8,129,,,1.7,,,,,
114,盔林,2021-12-15,3.1,,,9,0.2,,0,,94,,7.2,2.2,1003.2,,1021.9,,,9,,9,,,6,0,,,111,,,0.6,,,,,
114,盔林,2021-12-15,3,,,9,0.5,,320,,95,,7.2,2.2,1003.5,,1022.2,,,9,,9,,,8,2,,7,28,,,1.6,,,,,
114,盔林,2021-12-16,3,,,9,0.1,,0,,96,,7.3,2.4,1003.2,,1021.9,,,9,,9,,,8,8,,,10,,,2.6,,,,,
114,盔林,2021-12-16,2.9,,,,0,,0,,97,,7.3,2.4,1002.9,,1021.6,,,9,,9,,,7,7,,,11,,,2.9,,,,,
114,盔林,2021-12-16,2.8,,,,0,,0,,97,,7.2,2.3,1003,,1021.7,,,9,,9,,,10,10,,,12,,,2.9,,,,,
114,盔林,2021-12-16,2.7,,,,0.1,,0,,97,,7.2,2.2,1003.4,,1022.1,,,9,,9,,,9,9,,,13,,,2.9,,,,,
114,盔林,2021-12-16,2.6,,,,0.4,,0,,97,,7.1,2.1,1003.4,,1022.1,,,9,,9,,,10,10,,,11,,,2.9,,,,,
114,盔林,2021-12-16,2.5,,,,0.1,,0,,97,,7.1,2,1002.3,,1021,,,9,,9,,,10,10,,,15,,,2.9,,,,,
114,盔林,2021-12-16,2.8,,,,0.4,,0,,97,,7.2,2.3,1002.1,,1020.8,,,9,,9,,,10,10,,,12,,,3,,,,,
114,盔林,2021-12-16,3.2,,,,0.2,,0,,97,,7.4,2.7,1002.5,,1021.2,,,9,,9,,,10,10,,,15,,,3.2,,,,,
114,盔林,2021-12-16,3,,,,0.3,,0,,97,,7.3,2.5,1002.2,,1020.9,,0,,0,,,,10,10,,,18,,,3.3,,,,,
114,盔林,2021-12-16,3.3,,,,0.1,,0,,97,,7.5,2.8,1002.4,,1021,,0,,0.05,,,,9,9,,,18,,,4.1,,,,,
114,盔林,2021-12-16,3.8,,,,0.3,,0,,97,,7.7,3.3,1002.3,,1020.9,,0,,0.13,,,,8,8,,,65,,,4.9,,,,,
114,盔林,2021-12-16,4.4,,,,0.3,,0,,97,,8.1,3.9,1001.7,,1020.2,,0,,0.47,,,,9,9,,,104,,,8.1,,,,,
114,盔林,2021-12-16,5.3,,,,0.8,,20,,97,,8.6,4.8,1001.4,,1019.9,,0,,0.54,,,,,10,,1,138,,,9.6,,,,,
114,盔林,2021-12-16,5.7,,,,0.8,,360,,96,,8.8,5.1,1000.4,,1018.9,,0,,0.61,,,,9,9,,2,203,,,9.7,,,,,
114,盔林,2021-12-16,6.4,,,,0.4,,0,,83,,8,3.7,1000.1,,1018.5,,0,,0.63,,,,5,5,,3,240,,,8.8,,,,,
114,盔林,2021-12-16,7.4,,,,0.3,,0,,74,,7.6,3,999.6,,1017.9,,0.5,,0.89,,,,7,4,,4,302,,,9.8,,,,,
114,盔林,2021-12-16,7.9,,,,0.4,,0,,63,,6.7,1.2,999.8,,1018.1,,0.5,,0.54,,,,6,0,,,439,,,7.2,,,,,
114,盔林,2021-12-16,6.7,,,,0.4,,0,,72,,7,1.9,998.7,,1017,,0.1,,0.14,,,,5,0,,,368,,,4.4,,,,,
114,盔林,2021-12-16,5.9,,,,0,,0,,78,,7.2,2.3,998.6,,1017,,0,,0,,,,9,8,,56,333,,,3.6,,,,,
114,盔林,2021-12-16,5.5,,,,0.6,,180,,72,,6.5,0.8,998.6,,1017,,,9,,9,,,9,9,,52,447,,,3.1,,,,,
114,盔林,2021-12-16,4.6,,,,0.3,,0,,81,,6.9,1.6,998.9,,1017.4,,,9,,9,,,9,0,,,343,,,2.2,,,,,
114,盔林,2021-12-16,3.8,,,,0.1,,0,,82,,6.6,1,998.4,,1016.9,,,9,,9,,,8,3,,56,361,,,1.7,,,,,
114,盔林,2021-12-16,3.1,,,,0.5,,110,,86,,6.5,0.9,998.3,,1016.9,,,9,,9,,,6,0,,,297,,,0.9,,,,,
114,盔林,2021-12-16,3.5,,,,0.2,,0,,84,,6.6,1,998.2,,1016.7,,,9,,9,,,8,3,,7,323,,,1.7,,,,,
114,盔林,2021-12-17,3.1,,,,0.1,,0,,86,,6.5,0.9,997.6,,1016.2,,,9,,9,,,8,4,,,301,,,1.5,,,,,
114,盔林,2021-12-17,5.2,,,,2,,270,,66,,5.8,-0.6,997.8,,1016.3,,,9,,9,,,9,0,,,489,,,1.5,,,,,
114,盔林,2021-12-17,4.3,,,,2.3,,270,,62,,5.2,-2.3,998,,1016.5,,,9,,9,,,8,0,,,602,,,1,,,,,
114,盔林,2021-12-17,3.6,,,,4,,270,,49,,3.9,-6.1,998.8,,1017.4,,,9,,9,,,8,1,,,916,,,0.6,,,,,
114,盔林,2021-12-17,2.5,,,,3,,290,,35,,2.6,-11.4,998.8,,1017.4,,,9,,9,,,8,3,,44,1996,,,0.2,,,,,
114,盔林,2021-12-17,1.5,,,,2.5,,270,,44,,3,-9.4,999.4,,1018.1,,,9,,9,,,7,3,,,1987,,,0,,,,,
114,盔林,2021-12-17,-0.1,,,,2.9,,270,,53,,3.2,-8.5,999.8,,1018.7,,,9,,9,,,0,0,,,1161,,,-0.3,,,,,
114,盔林,2021-12-17,-1,,,,2.6,,270,,59,,3.3,-8,1000.3,,1019.2,,,9,,9,,,0,0,,,979,,,-2,,,,,
114,盔林,2021-12-17,-1.7,,,,2.7,,270,,57,,3.1,-9.1,1000.6,,1019.6,,0,,0,,,,0,0,,,1038,,,-2.4,,,,,
114,盔林,2021-12-17,-1.7,,,,3.1,,290,,47,,2.5,-11.5,1001.8,,1020.8,,0.7,,0.28,,,,0,0,,,1339,,,-1.7,,,,,
114,盔林,2021-12-17,-1.4,,,,3.2,,290,,36,,2,-14.5,1002.5,,1021.5,,1,,0.91,,,,0,0,,,1745,,,-0.1,,,,,
114,盔林,2021-12-17,-2.1,,,,4.1,,270,,38,,2,-14.5,1002.8,,1021.9,,1,,1.43,,,,0,0,,,1884,,,1.3,,,,,
114,盔林,2021-12-17,-2.3,,,,4.1,,270,,37,,1.9,-15,1002.6,,1021.7,,0.9,,1.64,,,,4,1,,16,1902,,,5.2,,,,,
114,盔林,2021-12-17,-2.1,,,,4.5,,320,,27,,1.4,-18.6,1002.5,,1021.6,,1,,1.83,,,,2,0,,,2000,,,7.6,,,,,
114,盔林,2021-12-17,-2.1,,,,3.7,,290,,24,,1.3,-20,1002.2,,1021.2,,1,,1.71,,,,2,0,,,1974,,,1.1,,,,,
114,盔林,2021-12-17,-2.9,,,,4.9,,290,,20,,1,-22.7,1002.3,,1021.4,,1,,1.43,,,,0,0,,,2000,,,-0.4,,,,,
114,盔林,2021-12-17,-4,,,,5.8,,290,,20,,0.9,-23.7,1003.3,,1022.5,,1,,0.9,,,,0,0,,,2000,,,-3.1,,,,,
114,盔林,2021-12-17,-4.7,,,,3.6,,290,,26,,1.1,-21.3,1004.3,,1023.6,,0.8,,0.29,,,,0,0,,,2000,,,-4.1,,,,,
114,盔林,2021-12-17,-5.7,,,,3.7,,270,,31,,1.2,-20.1,1005.5,,1024.9,,0,,0,,,,0,0,,,2000,,,-5.2,,,,,
114,盔林,2021-12-17,-6.7,,,,3.4,,270,,36,,1.3,-19.3,1006.4,,1025.9,,,9,,9,,,0,0,,,2000,,,-6.2,,,,,
114,盔林,2021-12-17,-7.3,,,,2.7,,270,,41,,1.5,-18.3,1007.4,,1026.9,,,9,,9,,,0,0,,,2000,,,-6.7,,,,,
114,盔林,2021-12-17,-8,,,,2.7,,290,,41,,1.4,-18.9,1008.6,,1028.2,,,9,,9,,,0,0,,,2000,,,-7,,,,,
114,盔林,2021-12-17,-8.5,,,,2.5,,290,,41,,1.3,-19.4,1009.1,,1028.8,,,9,,9,,,0,0,,,2000,,,-7.5,,,,,
114,盔林,2021-12-17,-8.9,,,,2.4,,290,,42,,1.3,-19.5,1009.7,,1029.4,,,9,,9,,,0,0,,,2000,,,-7.9,,,,,
114,盔林,2021-12-18,-9.2,,,,1.7,,270,,43,,1.3,-19.5,1010.2,,1029.9,,,9,,9,,,0,0,,,2000,,,-8.3,,,,,
114,盔林,2021-12-18,-9.5,,,,0.9,,250,,45,,1.3,-19.2,1010.4,,1030.2,,,9,,9,,,0,0,,,2000,,,-8.3,,,,,
114,盔林,2021-12-18,-9.6,,,,1.2,,180,,45,,1.3,-19.3,1010.9,,1030.7,,,9,,9,,,0,0,,,2000,,,-8.8,,,,,
114,盔林,2021-12-18,-9.7,,,,0.9,,180,,45,,1.3,-19.4,1011.2,,1031,,,9,,9,,,0,0,,,2000,,,-8.8,,,,,
114,盔林,2021-12-18,-9.8,,,,0.6,,230,,44,,1.3,-19.7,1011.1,,1030.9,,,9,,9,,,0,0,,,2000,,,-8.8,,,,,
114,盔林,2021-12-18,-9.9,,,,0.9,,230,,43,,1.2,-20.1,1010.8,,1030.6,,,9,,9,,,0,0,,,2000,,,-9,,,,,
114,盔林,2021-12-18,-9.9,,,,0.7,,200,,43,,1.2,-20.1,1010.2,,1030,,,9,,9,,,0,0,,,2000,,,-9.1,,,,,
114,盔林,2021-12-18,-10.8,,,,1.1,,20,,64,,1.7,-16.2,1009.7,,1029.5,,,9,,9,,,0,0,,,2000,,,-9.3,,,,,
114,盔林,2021-12-18,-11,,,,0.3,,0,,69,,1.8,-15.5,1010.2,,1030.1,,0,,0,,,,0,0,,,1285,,,-9,,,,,
114,盔林,2021-12-18,-9.8,,,,0.9,,50,,64,,1.9,-15.3,1010.9,,1030.7,,0.9,,0.38,,,,0,0,,,1925,,,-7,,,,,
114,盔林,2021-12-18,-8.2,,,,0.3,,0,,37,,1.2,-20.3,1010.9,,1030.6,,1,,0.97,,,,0,0,,,2000,,,-0.3,,,,,
114,盔林,2021-12-18,-6.4,,,,0.7,,110,,35,,1.3,-19.3,1009.8,,1029.3,,1,,1.47,,,,0,0,,,2000,,,2.1,,,,,
114,盔林,2021-12-18,-4.7,,,,0.9,,20,,28,,1.2,-20.4,1008.7,,1028.1,,1,,1.77,,,,0,0,,,1974,,,4.2,,,,,
114,盔林,2021-12-18,-3.2,,,,1,,50,,27,,1.3,-19.5,1008.1,,1027.3,,0.9,,1.74,,,,5,0,,,1919,,,3.3,,,,,
114,盔林,2021-12-18,-2.2,,,,1.1,,290,,29,,1.5,-17.8,1007,,1026.1,,0.2,,0.98,,,,9,9,,11,2000,,,2,,,,,
114,盔林,2021-12-18,-1.3,,,,1.2,,200,,36,,2,-14.4,1005.5,,1024.5,,0.7,,1,,,,8,4,,14,1932,,,0.7,,,,,
114,盔林,2021-12-18,-1,,,,1,,250,,43,,2.4,-12,1005,,1024,,0.1,,0.4,,,,9,9,,11,2000,,,0,,,,,
114,盔林,2021-12-18,-0.9,,,,0.5,,320,,44,,2.5,-11.6,1004.5,,1023.5,,0,,0.13,,,,7,7,,12,2000,,,-0.2,,,,,
114,盔林,2021-12-18,-1.2,,,,0.9,,290,,53,,3,-9.5,1004.3,,1023.3,,0,,0,,,,9,9,,10,2000,,,-0.3,,,,,
114,盔林,2021-12-18,-1.3,,,9,0.5,,340,,60,,3.3,-8,1004,,1023,,,9,,9,,,9,9,,8,2000,,,-0.4,,,,,
114,盔林,2021-12-18,-1.7,,,9,1.4,,20,,61,,3.3,-8.2,1003.1,,1022.1,,,9,,9,,,10,10,,7,2000,,,-0.6,,,,,
114,盔林,2021-12-18,-2.8,,0,,2,,20,,72,,3.6,-7.1,1002.6,,1021.7,,,9,,9,,,9,9,,7,1979,,,-1.3,,,,,
114,盔林,2021-12-18,-2.8,,,9,0.1,,0,,74,,3.7,-6.7,1002.2,,1021.3,,,9,,9,,,6,6,,7,2000,,,-1.4,,,,,
114,盔林,2021-12-18,-2.5,,,9,0.2,,0,,73,,3.7,-6.6,1001.2,,1020.3,,,9,,9,,,9,4,,6,1938,,,-1.5,,,,,
114,盔林,2021-12-19,-1.4,,,9,0.8,,20,,72,,4,-5.8,1000.6,,1019.6,,,9,,9,,,9,3,,14,1938,,,-1.3,,,,,
114,盔林,2021-12-19,-2,,,9,0.5,,50,,83,,4.4,-4.5,1000.5,,1019.5,,,9,,9,,,10,10,,5,391,,,-1,,,,,
114,盔林,2021-12-19,-1.2,,,9,0.6,,110,,90,,5,-2.6,1000.8,,1019.8,,,9,,9,1.1,,9,2,,4,369,,,-0.6,,,,,
114,盔林,2021-12-19,-0.2,,0.1,,0.9,,290,,83,,5,-2.7,1002.1,,1021,,,9,,9,1.2,,9,9,,4,1183,,,-0.5,,,,,
114,盔林,2021-12-19,-1.3,,,9,0.9,,230,,72,,4,-5.7,1002.6,,1021.6,,,9,,9,1.2,,0,0,,,1735,,,-1.2,,,,,
114,盔林,2021-12-19,-1.5,,,9,2,,250,,61,,3.3,-8,1003,,1022,,,9,,9,1.2,,0,0,,,1875,,,-1.3,,,,,
114,盔林,2021-12-19,-1.8,,,9,1.4,,270,,57,,3,-9.2,1003.5,,1022.6,,,9,,9,1.1,,0,0,,,1931,,,-1.4,,,,,
114,盔林,2021-12-19,-2.8,,,9,1.1,,250,,60,,3,-9.4,1004.1,,1023.2,,,9,,9,0.9,,0,0,,,1829,,,-1.9,,,,,
114,盔林,2021-12-19,-3.9,,,9,0.5,,50,,66,,3,-9.3,1004.8,,1024,,0,,0,,0.8,,0,0,,,1738,,,-2.1,,,,,
114,盔林,2021-12-19,-2.3,,,9,0.8,,230,,58,,3,-9.4,1005.4,,1024.5,,0.9,,0.22,,0.8,,0,0,,,1691,,,-1.6,,,,,
114,盔林,2021-12-19,-1.8,,,9,1.1,,250,,49,,2.6,-11.1,1005.8,,1024.9,,1,,0.7,,0.6,,0,0,,,1909,,,-0.2,,,,,
114,盔林,2021-12-19,-0.9,,,9,1.2,,200,,42,,2.4,-12.2,1005.7,,1024.7,,1,,1.53,,0.3,,0,0,,,1951,,,-0.1,,,,,
114,盔林,2021-12-19,0.4,,,9,1.3,,270,,37,,2.3,-12.6,1004.7,,1023.6,,1,,1.78,,,,0,0,,,2000,,,4,,,,,
114,盔林,2021-12-19,1.5,,,9,1.8,,270,,36,,2.5,-11.9,1004.1,,1022.9,,1,,1.86,,,,0,0,,,2000,,,7.1,,,,,
114,盔林,2021-12-19,2,,,9,1.9,,250,,36,,2.5,-11.5,1004.1,,1022.9,,1,,1.71,,,,0,0,,,2000,,,1.1,,,,,
114,盔林,2021-12-19,2.4,,,9,1.7,,270,,37,,2.7,-10.8,1003.4,,1022.1,,1,,1.35,,,,0,0,,,1963,,,0.3,,,,,
114,盔林,2021-12-19,2.4,,,9,1.6,,270,,39,,2.8,-10.1,1003.4,,1022.1,,0.9,,0.77,,,,6,0,,,2000,,,0.2,,,,,
114,盔林,2021-12-19,2.3,,,9,1.8,,230,,45,,3.2,-8.4,1003.2,,1021.9,,0.2,,0.12,,,,9,7,,15,2000,,,0,,,,,
114,盔林,2021-12-19,2.2,,,9,1.2,,200,,48,,3.5,-7.6,1003.4,,1022.2,,0,,0,,,,8,8,,14,2000,,,-0.1,,,,,
114,盔林,2021-12-19,1.6,,,9,0.5,,140,,52,,3.6,-7.2,1003.5,,1022.3,,,9,,9,,,5,5,,14,2000,,,-0.5,,,,,
114,盔林,2021-12-19,0.1,,,9,0,,0,,60,,3.7,-6.7,1003.2,,1022.1,,,9,,9,,,1,0,,,2000,,,-1.3,,,,,
114,盔林,2021-12-19,-0.7,,,9,0.2,,0,,69,,4,-5.6,1003,,1022,,,9,,9,,,0,0,,,1989,,,-1.7,,,,,
114,盔林,2021-12-19,-0.4,,,9,0.5,,20,,67,,4,-5.7,1003.1,,1022,,,9,,9,,,0,0,,,1985,,,-1.4,,,,,
114,盔林,2021-12-19,-0.7,,,9,0.1,,0,,67,,3.9,-6,1003,,1022,,,9,,9,,,0,0,,,1889,,,-1.6,,,,,
114,盔林,2021-12-20,-0.9,,,9,0.3,,0,,67,,3.8,-6.2,1002.5,,1021.5,,,9,,9,,,0,0,,,1972,,,-1.4,,,,,
114,盔林,2021-12-20,-1.2,,,,0.2,,0,,69,,3.9,-6.1,1002.2,,1021.2,,,9,,9,,,0,0,,,1969,,,-1.6,,,,,
114,盔林,2021-12-20,-1.2,,,,0.2,,0,,70,,3.9,-5.9,1002,,1021,,,9,,9,,,2,2,,13,1992,,,-1.9,,,,,
114,盔林,2021-12-20,-0.8,,,,0.4,,0,,71,,4.1,-5.4,1002,,1020.9,,,9,,9,,,9,8,,11,1909,,,-0.9,,,,,
114,盔林,2021-12-20,-0.9,,,9,0.3,,0,,73,,4.2,-5.1,1001.6,,1020.5,,,9,,9,,,1,1,,10,1623,,,-0.7,,,,,
114,盔林,2021-12-20,-1,,,9,0.5,,320,,71,,4,-5.6,1001.4,,1020.3,,,9,,9,,,6,3,,12,1821,,,-1,,,,,
114,盔林,2021-12-20,-0.9,,0,,0.7,,20,,74,,4.2,-4.9,1001,,1019.9,,,9,,9,,,3,3,,10,1556,,,-0.8,,,,,
114,盔林,2021-12-20,-0.7,,,9,0.5,,70,,72,,4.2,-5.1,1000.8,,1019.7,,,9,,9,,,4,4,,10,1702,,,-0.6,,,,,
114,盔林,2021-12-20,-0.7,,,9,0.3,,0,,73,,4.2,-4.9,1001,,1019.9,,0,,0,,,,0,0,,,1750,,,-1.1,,,,,
114,盔林,2021-12-20,0.5,,0,,0.3,,0,,70,,4.4,-4.3,1000.5,,1019.3,,0,,0.07,,,,9,6,,9,1661,,,-0.3,,,,,
114,盔林,2021-12-20,0.5,,,9,0.2,,0,,72,,4.6,-3.9,1000.7,,1019.5,,0,,0.19,,,,10,9,,8,1384,,,-0.2,,,,,
114,盔林,2021-12-20,3.4,,,9,0.1,,0,,63,,4.9,-2.9,1000.4,,1019,,0.5,,0.9,,,,9,5,,7,1274,,,1.2,,,,,
114,盔林,2021-12-20,4.8,,0,,1,,320,,61,,5.3,-2,999.3,,1017.8,,0.2,,0.87,,,,9,9,,7,1657,,,2,,,,,
114,盔林,2021-12-20,6.2,,,9,0.4,,0,,59,,5.6,-1.2,998.3,,1016.7,,0.1,,0.61,,,,9,4,,11,1353,,,5.8,,,,,
114,盔林,2021-12-20,8.2,,,9,0.6,,70,,58,,6.3,0.4,998,,1016.2,,0.2,,0.78,,,,10,8,,10,1242,,,7.2,,,,,
114,盔林,2021-12-20,9.2,,,9,2.2,,250,,58,,6.7,1.3,997.6,,1015.7,,0.1,,0.5,,,,10,7,,10,1156,,,7.1,,,,,
114,盔林,2021-12-20,9.2,,,9,0.6,,230,,57,,6.6,1.1,997.7,,1015.8,,0.3,,0.37,,,,9,3,,12,1107,,,5.7,,,,,
114,盔林,2021-12-20,8.2,,,9,0.3,,0,,62,,6.7,1.3,997.5,,1015.7,,0,,0.03,,,,9,4,,12,1122,,,4,,,,,
114,盔林,2021-12-20,8.1,,0,,0.5,,160,,64,,6.9,1.6,997.5,,1015.7,,0,,0,,,,0,0,,,819,,,2.8,,,,,
114,盔林,2021-12-20,7.4,,,9,0.5,,200,,68,,7,1.8,997.6,,1015.9,,,9,,9,,,1,1,,11,835,,,1.2,,,,,
114,盔林,2021-12-20,5.7,,,9,0.9,,180,,75,,6.9,1.6,997.7,,1016.1,,,9,,9,,,0,0,,,742,,,1,,,,,
114,盔林,2021-12-20,6.1,,0,,0.5,,200,,74,,7,1.8,997.7,,1016.1,,,9,,9,,,0,0,,,765,,,1.4,,,,,
114,盔林,2021-12-20,8.4,,,9,0.7,,230,,69,,7.6,3,997.9,,1016.1,,,9,,9,,,10,9,,8,880,,,2.6,,,,,
114,盔林,2021-12-20,8.2,,,9,1.1,,230,,71,,7.7,3.2,997.9,,1016.1,,,9,,9,,,0,0,,,930,,,1.5,,,,,
114,盔林,2021-12-21,7.6,,,9,0.8,,200,,73,,7.6,3,998,,1016.3,,,9,,9,,,0,0,,,912,,,1.4,,,,,
114,盔林,2021-12-21,6,,,,0.7,,70,,80,,7.5,2.8,997.8,,1016.2,,,9,,9,,,0,0,,,773,,,1.6,,,,,
114,盔林,2021-12-21,4.9,,,,0.4,,0,,84,,7.3,2.4,997.9,,1016.4,,,9,,9,,,2,2,,7,589,,,1.8,,,,,
114,盔林,2021-12-21,4.1,,,,0.4,,0,,88,,7.2,2.2,997.8,,1016.3,,,9,,9,,,4,4,,6,458,,,0.9,,,,,
114,盔林,2021-12-21,3.8,,,,0.3,,0,,89,,7.1,2.1,997.2,,1015.7,,,9,,9,,,6,6,,6,418,,,0.9,,,,,
114,盔林,2021-12-21,3.7,,,,0.2,,0,,89,,7.1,2,997.1,,1015.6,,,9,,9,,,9,3,,6,361,,,1.2,,,,,
114,盔林,2021-12-21,3.9,,,,0.2,,0,,88,,7.1,2,997,,1015.5,,,9,,9,,,1,1,,5,380,,,1.5,,,,,
114,盔林,2021-12-21,3.8,,,,0.2,,0,,90,,7.2,2.3,997.3,,1015.8,,,9,,9,,,2,2,,6,329,,,1.3,,,,,
114,盔林,2021-12-21,3.7,,,,0.1,,0,,89,,7.1,2,997.3,,1015.8,,0,,0,,,,8,2,,7,312,,,0.6,,,,,
114,盔林,2021-12-21,5.2,,,,0.1,,0,,88,,7.7,3.3,997.9,,1016.4,,0,,0.15,,,,10,7,,5,355,,,3.3,,,,,
114,盔林,2021-12-21,6.2,,,,0.7,,90,,82,,7.7,3.3,998.3,,1016.7,,0.2,,0.4,,,,7,2,,6,419,,,6.2,,,,,
114,盔林,2021-12-21,8.9,,,,0.5,,270,,74,,8.4,4.5,998.2,,1016.3,,0.8,,0.9,,,,7,1,,6,532,,,10.1,,,,,
114,盔林,2021-12-21,8.9,,,,1.8,,270,,66,,7.5,2.8,997.7,,1015.8,,0.3,,0.7,,,,8,5,,7,627,,,9.1,,,,,
